CV1,Raw_Free_Energy,Smoothed_Free_Energy
1.323883707594525561e+01,9.151009506357852263e-01,9.074850863780014043e-01
1.333412576286546170e+01,9.591304960105359045e-01,9.577857639996869565e-01
1.342941444978566778e+01,1.007986980651647047e+00,1.016022554091246644e+00
1.352470313670587387e+01,1.070498293106431964e+00,1.082985562982353045e+00
1.361999182362607996e+01,1.144596528794747048e+00,1.163192784689128567e+00
1.371528051054628605e+01,1.241110852199352799e+00,1.256141396696715429e+00
1.381056919746649214e+01,1.366742450979691048e+00,1.366946515133630635e+00
1.390585788438670001e+01,1.546451260459011934e+00,1.508405602858293726e+00
1.400114657130690610e+01,1.688627116596170374e+00,1.679664402523259437e+00
1.409643525822711219e+01,1.843399523873657353e+00,1.882068176985002506e+00
1.419172394514731828e+01,2.031701629922215702e+00,2.111199934769941500e+00
1.428701263206752436e+01,2.276952887103782075e+00,2.353738289487997015e+00
1.438230131898773045e+01,2.590542184647739887e+00,2.596569178130782696e+00
1.447759000590793654e+01,2.925665488102458411e+00,2.835437599759421889e+00
1.457287869282814263e+01,3.177649943712098413e+00,3.074149244634146072e+00
1.466816737974834872e+01,3.429140192404398491e+00,3.322583332746390727e+00
1.476345606666855481e+01,3.623210073613023052e+00,3.581907701244500863e+00
1.485874475358876268e+01,3.776715320254836250e+00,3.851773496238683592e+00
1.495403344050896877e+01,3.985338093393020475e+00,4.130180618292239814e+00
1.504932212742917486e+01,4.289480062628697965e+00,4.412348812184569979e+00
1.514461081434938095e+01,4.658373538133732339e+00,4.698040848248398405e+00
1.523989950126958703e+01,5.039864622020967744e+00,4.992719095486245706e+00
1.533518818818979312e+01,5.404179483293616748e+00,5.302797828324848695e+00
1.543047687510999921e+01,5.706846795435245312e+00,5.622100682179313580e+00
1.552576556203020530e+01,5.951742270464178475e+00,5.933038318485389873e+00
1.562105424895041139e+01,6.148327713398281880e+00,6.213610652460920925e+00
1.571634293587061748e+01,6.366652995833023354e+00,6.461373798272303404e+00
1.581163162279082535e+01,6.643812872392363289e+00,6.670317433305211097e+00
1.590692030971103144e+01,6.934206932757588149e+00,6.839533598681104998e+00
1.600220899663123930e+01,7.058195491560093515e+00,6.973463544545123405e+00
1.609749768355144539e+01,7.132719817162352705e+00,7.077490842146461958e+00
1.619278637047165148e+01,7.182451831392931751e+00,7.155069370915080995e+00
1.628807505739185757e+01,7.242394476081241983e+00,7.212039725105796606e+00
1.638336374431206366e+01,7.205994501430693866e+00,7.249911037717376772e+00
1.647865243123226975e+01,7.194799517779457254e+00,7.274549795874737157e+00
1.657394111815247584e+01,7.232682795504099538e+00,7.299303341056540440e+00
1.666922980507268193e+01,7.293450901313666357e+00,7.336612080266913694e+00
1.676451849199288802e+01,7.380587829481445539e+00,7.379775242808399582e+00
1.685980717891309411e+01,7.478573334046633825e+00,7.429186504713067407e+00
1.695509586583330019e+01,7.538594071138581931e+00,7.488446893720634989e+00
1.705038455275350628e+01,7.572219565001961250e+00,7.561978295451302401e+00
1.714567323967371237e+01,7.604186455203065798e+00,7.637118575081547789e+00
1.724096192659391846e+01,7.644479741828900998e+00,7.704208499849571012e+00
1.733625061351412455e+01,7.711446091624746479e+00,7.756961856920785436e+00
1.743153930043433064e+01,7.790898967766811900e+00,7.788572988292091992e+00
1.752682798735453673e+01,7.869429192161426556e+00,7.798331516957546228e+00
1.762211667427474637e+01,7.901031701267891449e+00,7.801621599026155707e+00
1.771740536119495246e+01,7.876100023210708123e+00,7.799898007940186950e+00
1.781269404811515855e+01,7.793988925245682431e+00,7.789712118416238340e+00
1.790798273503536464e+01,7.708820662413550018e+00,7.771910331815235828e+00
1.800327142195557073e+01,7.650418864198544888e+00,7.750794643297579611e+00
1.809856010887577682e+01,7.660034771966766520e+00,7.737533639163775234e+00
1.819384879579598291e+01,7.752116817224497858e+00,7.732493653604930905e+00
1.828913748271618900e+01,7.772230565274947267e+00,7.740312669771462595e+00
1.838442616963639509e+01,7.773174282002079494e+00,7.760287717666296103e+00
1.847971485655660118e+01,7.799743519908433953e+00,7.788220205122474482e+00
1.857500354347680727e+01,7.839778468962470548e+00,7.816018093489404350e+00
1.867029223039701336e+01,7.874229466827800117e+00,7.838281220774964808e+00
1.876558091731721944e+01,7.845193476100821073e+00,7.858452901511466138e+00
1.886086960423742553e+01,7.854784951209777155e+00,7.877386274260654631e+00
1.895615829115763162e+01,7.874290905944732799e+00,7.900122219202420304e+00
1.905144697807783771e+01,7.905347344071557814e+00,7.921210637989890557e+00
1.914673566499804380e+01,7.944685555568969271e+00,7.938885089721686938e+00
1.924202435191824989e+01,7.991560768956674110e+00,7.959557257044378886e+00
1.933731303883845598e+01,8.049731148962521843e+00,7.989174551751673903e+00
1.943260172575866207e+01,8.041958714234505479e+00,8.029374094027684094e+00
1.952789041267887171e+01,8.041693009424646377e+00,8.078769527119751714e+00
1.962317909959907780e+01,8.091835372363721746e+00,8.140542424672641886e+00
1.971846778651928389e+01,8.171219456635450129e+00,8.215104372695744672e+00
1.981375647343948998e+01,8.282543937241968024e+00,8.299352190843780619e+00
1.990904516035969607e+01,8.395948080202176200e+00,8.395736197119560984e+00
2.000433384727990216e+01,8.509664040285475295e+00,8.501768121823310764e+00
2.009962253420010825e+01,8.651188976481066106e+00,8.612447526666995756e+00
2.019491122112031434e+01,8.757419232100982498e+00,8.719038812729451138e+00
2.029019990804052043e+01,8.851619689033702443e+00,8.822627680293987140e+00
2.038548859496072652e+01,8.931437586572718246e+00,8.926430796946862145e+00
2.048077728188093261e+01,9.037846001480424718e+00,9.031833747779405286e+00
2.057606596880113869e+01,9.112772202748322670e+00,9.142890809110362227e+00
2.067135465572134478e+01,9.197847939824791652e+00,9.258814463142117646e+00
2.076664334264155087e+01,9.348142835580580012e+00,9.379445486954811173e+00
2.086193202956175696e+01,9.526827025817755867e+00,9.508924484507149444e+00
2.095722071648196305e+01,9.678825695693076270e+00,9.646288920333352834e+00
2.105250940340216914e+01,9.820140547619615745e+00,9.790184807305021053e+00
2.114779809032237523e+01,9.961700927755643420e+00,9.938354148609663596e+00
2.124308677724258132e+01,1.009137573643513264e+01,1.009292625025889478e+01
2.133837546416278741e+01,1.023611495807611149e+01,1.024994431865881772e+01
2.143366415108299350e+01,1.039601742218673230e+01,1.041230850688121201e+01
2.152895283800319959e+01,1.057306416791703896e+01,1.058690359236988243e+01
2.162424152492340568e+01,1.075443962892548733e+01,1.077787426140316995e+01
2.171953021184361177e+01,1.095191536373679142e+01,1.098097737659530893e+01
2.181481889876381786e+01,1.116435664373188708e+01,1.119190591531482326e+01
2.191010758568402750e+01,1.139353784370188905e+01,1.140611488925138950e+01
2.200539627260423359e+01,1.163769059403059281e+01,1.161588627405986784e+01
2.210068495952443968e+01,1.184376574553003358e+01,1.181510582883979410e+01
2.219597364644464577e+01,1.202096898406375480e+01,1.199651151030077045e+01
2.229126233336485186e+01,1.216737455984060468e+01,1.215523275119452329e+01
2.238655102028505794e+01,1.229560115237041096e+01,1.228742012045460896e+01
2.248183970720526403e+01,1.239785051381346825e+01,1.239437917589772908e+01
2.257712839412547012e+01,1.246868954499670856e+01,1.247374359214823514e+01
2.267241708104567621e+01,1.250837465496287493e+01,1.252314704383054078e+01
2.276770576796588230e+01,1.251720202250933767e+01,1.254022320556906323e+01
2.286299445488608839e+01,1.251386474234392665e+01,1.252260575198821968e+01
2.295828314180629448e+01,1.249218089155639078e+01,1.246792835771242736e+01
