Time_ns,CV1_Raw,CV2_Raw,CV1_Smooth,CV2_Smooth
8.099999999999999645e+00,8.748299168750000021e+00,9.827657428049999311e+00,8.635544890869864432e+00,1.112940964307633251e+01
8.250000000000000000e+00,8.641573091310000621e+00,1.228406853789999964e+01,8.698613571919615595e+00,1.112423988981544376e+01
8.400000000000000355e+00,8.857219771380000495e+00,1.010707175559999982e+01,8.867168935827990595e+00,1.108070358615839623e+01
8.550000000000000711e+00,9.033416326579999378e+00,1.087014748560000044e+01,9.073254468621405167e+00,1.103822737768253859e+01
8.699999999999999289e+00,9.149483505470000111e+00,1.182388171690000078e+01,9.199322649272041019e+00,1.091103793857056026e+01
8.849999999999999645e+00,9.316693731229999997e+00,1.101837372850000030e+01,9.322875014478254840e+00,1.090607823069425031e+01
9.000000000000000000e+00,9.453433123630000878e+00,1.031806391539999979e+01,9.407630805340730262e+00,1.066165376039754520e+01
9.150000000000000355e+00,1.000629522909999913e+01,1.130288908580000040e+01,9.572567054341510229e+00,1.050742211817470562e+01
9.300000000000000711e+00,1.002879253080000055e+01,1.091153551849999914e+01,9.604289222180414143e+00,1.045509034038973084e+01
9.449999999999999289e+00,9.822304243810000557e+00,9.758351504120000186e+00,9.610392880740507238e+00,1.046661285157320798e+01
9.599999999999999645e+00,9.308977590619999631e+00,1.010597401160000075e+01,9.573729444298217928e+00,1.045854420612942093e+01
9.750000000000000000e+00,9.476872287600000888e+00,1.001175844770000012e+01,9.569796943029469816e+00,1.028358960215130935e+01
9.900000000000000355e+00,9.411448101079999518e+00,9.993003972760000408e+00,9.596088768138539393e+00,1.042826127207196762e+01
1.005000000000000071e+01,8.772105631189999642e+00,1.029758739919999933e+01,9.596932773836556407e+00,1.045333799483476334e+01
1.019999999999999929e+01,1.018132342520000044e+01,1.042163802920000037e+01,9.644044980872475747e+00,1.048188969633606860e+01
1.034999999999999964e+01,9.830096239610000453e+00,9.783618840180000831e+00,9.721708500578062129e+00,1.064784840977265468e+01
1.050000000000000000e+01,9.902031683269999718e+00,1.216394554040000031e+01,9.693402857951939566e+00,1.066292930834327102e+01
1.065000000000000036e+01,8.808402028450000643e+00,1.046529293450000075e+01,9.629092378271886687e+00,1.076454969508221815e+01
1.080000000000000071e+01,9.372058216230000127e+00,1.109475978689999920e+01,9.598412537627163843e+00,1.088875992885386523e+01
1.094999999999999929e+01,9.168998679450000466e+00,1.109030475980000041e+01,9.544089178798023099e+00,1.096663975806242952e+01
1.109999999999999964e+01,1.062302679569999952e+01,1.075861163799999964e+01,9.491101163888375325e+00,1.098979548298351894e+01
1.125000000000000000e+01,1.020166495530000006e+01,1.215627044380000044e+01,9.405170578682657379e+00,1.096256062671840148e+01
1.140000000000000036e+01,9.465825478059999298e+00,1.064266594370000085e+01,9.378356231816294297e+00,1.072747083568378734e+01
1.155000000000000071e+01,9.680653064750000425e+00,1.018266294620000068e+01,9.177927525137759446e+00,1.063556683970369754e+01
1.169999999999999929e+01,8.765059149340000744e+00,1.064282498550000078e+01,8.997186239215110959e+00,1.045289980241332728e+01
1.184999999999999964e+01,7.595249465070000205e+00,9.779225899580000103e+00,8.896171849746641769e+00,1.039568025080921210e+01
1.200000000000000000e+01,8.394042069130000172e+00,1.140816003579999993e+01,8.687856299916667524e+00,1.017411594834828747e+01
1.215000000000000036e+01,8.539185507810000075e+00,9.442573989850000515e+00,8.529161415534346702e+00,1.010121327501055610e+01
1.230000000000000071e+01,8.336815033460000635e+00,9.755087603170000676e+00,8.208599060491318156e+00,1.005964982398915808e+01
1.244999999999999929e+01,8.615832771499999154e+00,9.966433410309999630e+00,8.012569077434802622e+00,1.005232964121656991e+01
1.259999999999999964e+01,8.346185685629999185e+00,9.043050155039999538e+00,7.792254281100582602e+00,1.011445963657117808e+01
1.275000000000000000e+01,7.988443406460000062e+00,9.231244695350000029e+00,7.736544246220717014e+00,1.021186854911285558e+01
1.290000000000000036e+01,6.625743823049999648e+00,1.190332363969999996e+01,7.655231520754966823e+00,1.040254761052566579e+01
1.305000000000000071e+01,8.482831721920000234e+00,9.889751537549999583e+00,7.618993619635695325e+00,1.049051362388712683e+01
1.319999999999999929e+01,7.110090735530000039e+00,1.134126121889999972e+01,7.787950799118724454e+00,1.036553332541931738e+01
1.334999999999999964e+01,6.831462396640000101e+00,9.650887767040000398e+00,7.875086428873225408e+00,1.043936648577941639e+01
1.350000000000000000e+01,7.947258119169999802e+00,1.099786395179999943e+01,7.899703480307165293e+00,1.031108778127694592e+01
1.365000000000000036e+01,7.518475468050000110e+00,1.198153594070000061e+01,7.960637941103311022e+00,1.045696722732753337e+01
1.380000000000000071e+01,8.911990165140000641e+00,1.055664016519999926e+01,7.944215073232629543e+00,1.053176266159332286e+01
1.394999999999999929e+01,8.035129552120000795e+00,1.091415048110000008e+01,8.027400772605105317e+00,1.058923266426420007e+01
1.409999999999999964e+01,8.468801405389999815e+00,1.023527670150000013e+01,8.210539831973314051e+00,1.068407928315462740e+01
1.425000000000000000e+01,8.380597522420000445e+00,9.269928822240000699e+00,8.411264779089963284e+00,1.061461268393252411e+01
1.440000000000000036e+01,9.637848639350000468e+00,9.349045722759999677e+00,8.709196679623682158e+00,1.057354616077966192e+01
1.455000000000000071e+01,9.669416664170000786e+00,9.306160420539999478e+00,8.841037811974157279e+00,1.062308694471224157e+01
1.469999999999999929e+01,7.926667913510000218e+00,1.205819438500000018e+01,9.254000494255331333e+00,1.049981487811454528e+01
1.484999999999999964e+01,8.658162828920000109e+00,1.022718945389999945e+01,9.622355588118949754e+00,1.055762395849124324e+01
1.500000000000000000e+01,8.527243863989999895e+00,1.261425672330000047e+01,9.816422090838942793e+00,1.053282716495228577e+01
1.515000000000000036e+01,8.952456437669999545e+00,1.127409032709999970e+01,1.001366942612149558e+01,1.052622297602067469e+01
1.530000000000000071e+01,1.107509739710000041e+01,1.049339477360000039e+01,1.002220222122798177e+01,1.071700378193499148e+01
1.544999999999999929e+01,1.071531570930000044e+01,1.068018596499999973e+01,1.007784767779615365e+01,1.082547103139265587e+01
1.559999999999999964e+01,1.064206876889999975e+01,9.977621262290000459e+00,9.913921190871521461e+00,1.087427761786631031e+01
1.575000000000000000e+01,1.116457726700000030e+01,1.074929117619999985e+01,9.708003514899512965e+00,1.094221622963738128e+01
1.590000000000000036e+01,1.011101219340000057e+01,9.674722456330000497e+00,9.512070791320761387e+00,1.089125715900823188e+01
1.605000000000000071e+01,1.115479539170000045e+01,1.092621285559999933e+01,9.330292738448054735e+00,1.079385037406467340e+01
1.619999999999999929e+01,8.934614425530000403e+00,1.179354221530000046e+01,9.027889971181311424e+00,1.074395648900486044e+01
1.635000000000000142e+01,7.078936750429999591e+00,1.110769870450000063e+01,8.586842070378061464e+00,1.074218593373517017e+01
1.650000000000000000e+01,7.328503861549999776e+00,1.055161791409999950e+01,8.203453611941020185e+00,1.066770566764886752e+01
1.664999999999999858e+01,6.607078167230000076e+00,1.166267722309999932e+01,7.788994241087971560e+00,1.081939916778332567e+01
1.680000000000000071e+01,7.145973914789999881e+00,1.045224012469999941e+01,7.451332041110889648e+00,1.107424477164265575e+01
1.694999999999999929e+01,6.496831936939999608e+00,1.030797721999999972e+01,7.317999079106908056e+00,1.119295915693633958e+01
1.710000000000000142e+01,7.552224103930000432e+00,1.168636839790000082e+01,7.157510518326672511e+00,1.127999442081175907e+01
1.725000000000000000e+01,7.684003993120000153e+00,1.100323111890000050e+01,7.035067500561393850e+00,1.142095447579355749e+01
1.739999999999999858e+01,6.436764509279999658e+00,1.144568050079999999e+01,6.988751015721835103e+00,1.160104000670936131e+01
1.755000000000000071e+01,6.580210336959999573e+00,1.182956829109999930e+01,7.034066431596909474e+00,1.166531927490115805e+01
1.769999999999999929e+01,8.195300420820000653e+00,1.047493058469999916e+01,7.358472411948528524e+00,1.176839838395661531e+01
1.785000000000000142e+01,8.366257732570000272e+00,1.269399343369999933e+01,7.491352482561999260e+00,1.194736883046591025e+01
1.800000000000000000e+01,8.028218289190000689e+00,1.269268617140000011e+01,7.548218108106565793e+00,1.194920836502440764e+01
1.814999999999999858e+01,8.163934367830000483e+00,1.288351705880000075e+01,7.570250320472670325e+00,1.188262526883320191e+01
1.830000000000000071e+01,7.291817872010000201e+00,1.082635658350000085e+01,7.544368493699066036e+00,1.177934629219250517e+01
1.844999999999999929e+01,6.700702048990000215e+00,1.189281980059999988e+01,7.749591879544300177e+00,1.156339218865906560e+01
1.860000000000000142e+01,7.440098259800000058e+00,1.274594226229999983e+01,7.870687003665508996e+00,1.128266522421022877e+01
1.875000000000000000e+01,7.900225446950000396e+00,1.114999323520000019e+01,8.053893558529296115e+00,1.109906345978721376e+01
1.889999999999999858e+01,9.038595979229999244e+00,1.071832606739999960e+01,8.370426843285089902e+00,1.074061704424287989e+01
1.905000000000000071e+01,8.499919056610000467e+00,1.028890606370000071e+01,8.550966138835848440e+00,1.047288743047944770e+01
1.919999999999999929e+01,7.109532147800000423e+00,9.888676667949999555e+00,8.664440884973116042e+00,1.029181340918914422e+01
1.935000000000000142e+01,8.893536631179999929e+00,8.788250969599999962e+00,8.836977799669574196e+00,1.004458044175444265e+01
1.950000000000000000e+01,8.934065004400000731e+00,9.739855362300000152e+00,9.152887652555177667e+00,9.936638787476331558e+00
1.964999999999999858e+01,1.041279703380000043e+01,9.199408320250000770e+00,9.429803645148126634e+00,9.877708321343664721e+00
1.980000000000000071e+01,1.143917876229999919e+01,1.018799760449999958e+01,9.803495011042327789e+00,9.939052726849862296e+00
1.994999999999999929e+01,9.413093850259999229e+00,1.016429101099999954e+01,1.002070374932303309e+01,9.950451423575115584e+00
2.010000000000000142e+01,1.006288451820000063e+01,1.026354026149999932e+01,1.010469173900079376e+01,1.006561075163659247e+01
2.025000000000000000e+01,1.063964472630000024e+01,9.899188893710000769e+00,1.015534759676970467e+01,1.039988962934569550e+01
2.039999999999999858e+01,9.273347650130000730e+00,1.179986615550000018e+01,1.020220506702418817e+01,1.068989391278683776e+01
2.055000000000000071e+01,9.648132395939999384e+00,1.146770588400000079e+01,1.024645463631744846e+01,1.104178281247079774e+01
2.069999999999999929e+01,1.031094382769999918e+01,1.118010902039999976e+01,1.024766929938164139e+01,1.144534565068277487e+01
2.085000000000000142e+01,1.136967257969999956e+01,1.091725938809999974e+01,1.011622333308905475e+01,1.183445538452619772e+01
2.100000000000000000e+01,1.004547716080000086e+01,1.172814982300000075e+01,1.007871493068298285e+01,1.204553841401066805e+01
2.114999999999999858e+01,1.035575388580000045e+01,1.248727582869999964e+01,9.918503885274715159e+00,1.232456880024044210e+01
2.130000000000000071e+01,8.848767436050000157e+00,1.275903103319999943e+01,9.873807038473211506e+00,1.253039352784341176e+01
2.144999999999999929e+01,9.363551247109999309e+00,1.273883032720000053e+01,9.872392233991565291e+00,1.271694735799664677e+01
2.160000000000000142e+01,9.575182029800000549e+00,1.362321899670000036e+01,9.688966080489267441e+00,1.295063177686527389e+01
2.175000000000000000e+01,9.746294179899999577e+00,1.319632390319999971e+01,9.516313562285887429e+00,1.309520568382681205e+01
2.189999999999999858e+01,9.362549277730000341e+00,1.376375052070000038e+01,9.389392400374193315e+00,1.321401561947375036e+01
2.205000000000000071e+01,1.001360184049999980e+01,1.352689843849999995e+01,9.200810854926803728e+00,1.337343334613743018e+01
2.219999999999999929e+01,9.722785853150000435e+00,1.290159276249999998e+01,9.064371800305414340e+00,1.350748354734625423e+01
2.235000000000000142e+01,9.079734236249999313e+00,1.270591380379999968e+01,8.968617945240197287e+00,1.358106307453298101e+01
2.250000000000000000e+01,8.142852707239999432e+00,1.377558405139999920e+01,8.960497144862388907e+00,1.361219730033202246e+01
2.264999999999999858e+01,8.831455013999999437e+00,1.344655838709999962e+01,8.891934405921965379e+00,1.358472086593418027e+01
2.280000000000000071e+01,8.033646279390000089e+00,1.339989888809999918e+01,8.841983505569499968e+00,1.357419130955382158e+01
2.294999999999999929e+01,8.355123723320000195e+00,1.425017798050000017e+01,8.694156423384413301e+00,1.353535588387559585e+01
2.310000000000000142e+01,8.788048271439999226e+00,1.317030249599999969e+01,8.725855564574901635e+00,1.334066831609325021e+01
2.325000000000000000e+01,9.149516741299999367e+00,1.387265570569999973e+01,8.793459976915256604e+00,1.329914344178324548e+01
2.339999999999999858e+01,9.442118613530000815e+00,1.297469467890000061e+01,8.900690940141801732e+00,1.319761968314111300e+01
2.355000000000000071e+01,9.123526340939999812e+00,1.359029401179999930e+01,8.990857756134412071e+00,1.310748381467070089e+01
2.369999999999999929e+01,8.553474545929999451e+00,1.322261906269999976e+01,9.066227873419549610e+00,1.301260736339211199e+01
2.385000000000000142e+01,8.597380398000000312e+00,1.302247745919999922e+01,9.190344717218845716e+00,1.286943308798133323e+01
2.400000000000000000e+01,8.974623329830000884e+00,1.213259549029999995e+01,9.248822735618386304e+00,1.273149992821192988e+01
2.414999999999999858e+01,9.176438498410000477e+00,1.248605803599999930e+01,9.124320230597092518e+00,1.279349272249081260e+01
2.430000000000000071e+01,9.963804940399999310e+00,1.207496203770000065e+01,9.077087590559255403e+00,1.275678400082968089e+01
2.444999999999999929e+01,1.059879851820000063e+01,1.192456838790000084e+01,8.938592027341943691e+00,1.272397482110983624e+01
2.460000000000000142e+01,8.896804213399999384e+00,1.370792799490000036e+01,8.842307656250255832e+00,1.278706445130499780e+01
2.475000000000000000e+01,8.573035788849999506e+00,1.244936358750000061e+01,8.729025221169655069e+00,1.274875574353327679e+01
2.489999999999999858e+01,8.107047906440000062e+00,1.272645444049999952e+01,8.561699053711880225e+00,1.284892255257538451e+01
2.505000000000000071e+01,7.674433181720000441e+00,1.326687803269999932e+01,8.493018402269873590e+00,1.301939003099018954e+01
2.519999999999999929e+01,8.468902523769999746e+00,1.350700381569999919e+01,8.368287489963522674e+00,1.306582545760127267e+01
2.535000000000000142e+01,7.584376167500000321e+00,1.390251611410000088e+01,8.252538418269811160e+00,1.313905079248907803e+01
2.550000000000000000e+01,7.580911333599999580e+00,1.383407413790000007e+01,8.136507110967206913e+00,1.322420615571363278e+01
2.564999999999999858e+01,8.892973986230000349e+00,1.209710092629999956e+01,8.070891488375304235e+00,1.321067046936230582e+01
2.580000000000000071e+01,8.359541935550000247e+00,1.313310653949999995e+01,8.049432104812396460e+00,1.325951911655701387e+01
2.594999999999999929e+01,8.564731868759999145e+00,1.324188313910000048e+01,8.190398416808712057e+00,1.324854340511706319e+01
2.610000000000000142e+01,7.793838974589999857e+00,1.319996818050000087e+01,8.424145024854711394e+00,1.326739734740983501e+01
2.625000000000000000e+01,8.018880234939999241e+00,1.412992248619999991e+01,8.653703330907173807e+00,1.334408877959806894e+01
2.639999999999999858e+01,9.240289403209999364e+00,1.349720471090000018e+01,8.887202392223587211e+00,1.336481525331797471e+01
2.655000000000000071e+01,8.585738534080000761e+00,1.156581067599999990e+01,8.992609933869513128e+00,1.348923813310721442e+01
2.669999999999999929e+01,9.539865756330000224e+00,1.389882021949999924e+01,9.182753599037562608e+00,1.357255705181476557e+01
2.685000000000000142e+01,9.290669873049999694e+00,1.373926012689999965e+01,9.332473907408655123e+00,1.372885025117360591e+01
2.700000000000000000e+01,9.651989546870000325e+00,1.376197773079999997e+01,9.432114052570625518e+00,1.392183179694731976e+01
2.714999999999999858e+01,9.831547141659999767e+00,1.449812816400000060e+01,9.537483773179765478e+00,1.401576513779714084e+01
2.730000000000000071e+01,1.013171525609999968e+01,1.412688883739999923e+01,9.678721196455470022e+00,1.400182054082391403e+01
2.744999999999999929e+01,9.513645716010000086e+00,1.460093232500000049e+01,9.803852650936910607e+00,1.406084254600511585e+01
2.760000000000000142e+01,1.002579917899999984e+01,1.378288229129999998e+01,9.855263962402426969e+00,1.410855282312823000e+01
2.775000000000000000e+01,9.238529943110000531e+00,1.488161706610000046e+01,9.789495747121531366e+00,1.408379024676572122e+01
2.789999999999999858e+01,8.981866717329999972e+00,1.480744939030000040e+01,9.611223439775251620e+00,1.413119871798001448e+01
2.805000000000000071e+01,1.047725335169999994e+01,1.339947476120000047e+01,9.478889340602076885e+00,1.422721824262430346e+01
2.819999999999999929e+01,8.712733819400000357e+00,1.427308585980000011e+01,9.224037384132897088e+00,1.411707237686065142e+01
2.835000000000000142e+01,9.757898201490000645e+00,1.343069711899999952e+01,9.048268267046877256e+00,1.420597019407865957e+01
2.850000000000000000e+01,9.320073942269999634e+00,1.312287450380000031e+01,8.749207196796144004e+00,1.423432637043828386e+01
2.864999999999999858e+01,8.392467210830000468e+00,1.459382711429999979e+01,8.411213870034766060e+00,1.421678200620536536e+01
2.880000000000000071e+01,8.429860374040000437e+00,1.434642661840000066e+01,8.137228084673081341e+00,1.426119602421072230e+01
2.894999999999999929e+01,7.274007453450000327e+00,1.398958876370000048e+01,7.925149675737166888e+00,1.424221315503033658e+01
2.910000000000000142e+01,7.367171195640000114e+00,1.401076258600000024e+01,7.614009523652174316e+00,1.422671222216806619e+01
2.925000000000000000e+01,6.915575505799999689e+00,1.491764993139999973e+01,7.372970445507701420e+00,1.412463161631856856e+01
2.939999999999999858e+01,7.288523706750000386e+00,1.523632386569999930e+01,7.167805208508403858e+00,1.405688634816960558e+01
2.955000000000000071e+01,6.845185386499999858e+00,1.415625206400000025e+01,6.988028359055444838e+00,1.406325462913083513e+01
2.969999999999999929e+01,7.005300944360000059e+00,1.444748502799999912e+01,6.948720464025362809e+00,1.385460775371469033e+01
2.985000000000000142e+01,5.944289544870000164e+00,1.319723949009999941e+01,6.809503708524058396e+00,1.373121689344947605e+01
3.000000000000000000e+01,6.705969588550000360e+00,1.327347532029999932e+01,6.807382173522491087e+00,1.360337331390419813e+01
3.014999999999999858e+01,7.409777242649999707e+00,1.335807558930000027e+01,6.764444197721867447e+00,1.347191414835604206e+01
3.030000000000000071e+01,6.763884995309999759e+00,1.275422213909999947e+01,6.714677086948179330e+00,1.337550682380642009e+01
3.044999999999999929e+01,6.243281584370000026e+00,1.278868704519999966e+01,6.676059782724014013e+00,1.326504217725741874e+01
3.060000000000000142e+01,7.212207850120000430e+00,1.286254633369999922e+01,6.476561702826017175e+00,1.318406750045388875e+01
3.075000000000000000e+01,7.329244210759999767e+00,1.290011499290000074e+01,6.379925139600524986e+00,1.301627449479612686e+01
3.089999999999999858e+01,6.505291807619999922e+00,1.344078726679999924e+01,6.237606916739355079e+00,1.294484747449204320e+01
3.105000000000000071e+01,5.895821103930000362e+00,1.246767833040000006e+01,6.121561080490493190e+00,1.301340520177599558e+01
3.119999999999999929e+01,5.704190756180000044e+00,1.400771358869999972e+01,5.931754177284466856e+00,1.295056160913709320e+01
3.135000000000000142e+01,5.630728068139999820e+00,1.390431098110000008e+01,5.819658896171968188e+00,1.292320797888613448e+01
3.150000000000000000e+01,4.904102813189999743e+00,1.313051482550000060e+01,5.629224605542261450e+00,1.289120583202163672e+01
3.164999999999999858e+01,5.445965681889999743e+00,1.222971205460000022e+01,5.435997146513068756e+00,1.287484388200268093e+01
3.180000000000000071e+01,4.879746712840000278e+00,1.281829093310000012e+01,5.316037836120604432e+00,1.296943073119604506e+01
3.194999999999999929e+01,4.837609002469999808e+00,1.288035308879999974e+01,5.181983076361222906e+00,1.302487029226511162e+01
3.210000000000000142e+01,6.154126076639999887e+00,1.195869789420000018e+01,4.981315235168632505e+00,1.292409370123843715e+01
3.225000000000000000e+01,4.932686873229999769e+00,1.306151899660000026e+01,4.891302894929997258e+00,1.277883151398019201e+01
3.239999999999999858e+01,4.938825990769999841e+00,1.306263260310000085e+01,4.935238322442247139e+00,1.274953581047519258e+01
3.254999999999999716e+01,4.830703362370000420e+00,1.200008292360000084e+01,4.951505767132061031e+00,1.281119623973089361e+01
3.270000000000000284e+01,5.500897360749999798e+00,1.326719180289999933e+01,4.973242322833081097e+00,1.272165680376136621e+01
3.285000000000000142e+01,4.653319669150000060e+00,1.392897424070000056e+01,4.906287289580385291e+00,1.288694961470291389e+01
3.300000000000000000e+01,4.341789524790000243e+00,1.343629624459999938e+01,4.867787245650404770e+00,1.311791922708702529e+01
3.314999999999999858e+01,4.871640950209999765e+00,1.363746704679999944e+01,4.851254599786148702e+00,1.329120249265596954e+01
3.329999999999999716e+01,4.847748178559999843e+00,1.229622468880000064e+01,4.848875416817551631e+00,1.342667851643076027e+01
3.345000000000000284e+01,4.775547961260000029e+00,1.181932030930000010e+01,4.910293478827076896e+00,1.362367023909774133e+01
3.360000000000000142e+01,5.520393456769999929e+00,1.385796544679999975e+01,5.027466647824988755e+00,1.382996547291401868e+01
3.375000000000000000e+01,5.678220808419999877e+00,1.517189040719999937e+01,5.127646042964851603e+00,1.400588112903202997e+01
3.389999999999999858e+01,4.825968290489999646e+00,1.427403044969999968e+01,5.226787423876468885e+00,1.425025300691100583e+01
3.404999999999999716e+01,5.040994982429999993e+00,1.402700979309999951e+01,5.371438948391333845e+00,1.449221760654294044e+01
3.420000000000000284e+01,4.721146514059999966e+00,1.581462526720000028e+01,5.497407053928772491e+00,1.464192867433394518e+01
3.435000000000000142e+01,6.258197181739999948e+00,1.469948801500000002e+01,5.946998648656349751e+00,1.479882965163674946e+01
3.450000000000000000e+01,6.684089723509999637e+00,1.453601276909999918e+01,6.368547567460298708e+00,1.499510716480432038e+01
