CV2,Raw_Free_Energy,Smoothed_Free_Energy
1.013070458584309286e+01,4.294499774397607439e+00,4.315940869444954586e+00
1.019393013154215666e+01,4.117096349950688072e+00,4.179883490581933536e+00
1.025715567724122046e+01,3.981597690322949745e+00,4.059712376841554615e+00
1.032038122294028426e+01,3.904258729298330621e+00,3.954108505595083312e+00
1.038360676863934628e+01,3.883845637735040768e+00,3.861254973528673418e+00
1.044683231433841009e+01,3.862159182272039804e+00,3.781596062673201253e+00
1.051005786003747389e+01,3.766490215705267985e+00,3.714120447650837598e+00
1.057328340573653769e+01,3.676807856629357385e+00,3.658805748559158744e+00
1.063650895143560149e+01,3.594862284169518141e+00,3.603808754444992157e+00
1.069973449713466529e+01,3.532128634401537237e+00,3.549318487091269958e+00
1.076296004283372909e+01,3.489437335144797814e+00,3.498019764830545331e+00
1.082618558853279112e+01,3.462046753129623067e+00,3.458372986646624625e+00
1.088941113423185669e+01,3.441442030362535487e+00,3.442673661217397818e+00
1.095263667993091872e+01,3.433700826263222705e+00,3.454290940701557400e+00
1.101586222562998252e+01,3.456299950866080106e+00,3.484437310115558795e+00
1.107908777132904632e+01,3.510559708487774877e+00,3.529908452999639401e+00
1.114231331702811012e+01,3.594527302825535120e+00,3.589774094327867537e+00
1.120553886272717392e+01,3.699811666047007730e+00,3.664231480695475884e+00
1.126876440842623595e+01,3.806397068005151763e+00,3.755149575638111692e+00
1.133198995412530152e+01,3.891126324084595911e+00,3.864945598133204818e+00
1.139521549982436355e+01,3.986537216871787415e+00,4.017846671977267192e+00
1.145844104552342735e+01,4.116261344418689738e+00,4.203201855263303699e+00
1.152166659122249115e+01,4.291025810690136666e+00,4.404924494627670661e+00
1.158489213692155495e+01,4.497209004589400649e+00,4.605436906368240102e+00
1.164811768262061875e+01,4.742056571410237176e+00,4.793089473921661181e+00
1.171134322831968255e+01,5.019731565541410312e+00,4.958857224748459913e+00
1.177456877401874635e+01,5.322929861974035504e+00,5.087641878184386179e+00
1.183779431971780838e+01,5.322846263056400851e+00,5.162338610094738378e+00
1.190101986541687218e+01,5.237785006576006097e+00,5.174199155942673656e+00
1.196424541111593598e+01,5.119605748962956504e+00,5.124742018466061033e+00
1.202747095681499978e+01,5.007398919375548374e+00,5.024833778831359510e+00
1.209069650251406358e+01,4.870880587400360895e+00,4.889425272906787079e+00
1.215392204821312738e+01,4.689865103204328811e+00,4.743400677010743749e+00
1.221714759391219118e+01,4.525545652547257269e+00,4.621136258440716738e+00
1.228037313961125321e+01,4.412960828192300511e+00,4.532991683846297803e+00
1.234359868531031879e+01,4.351576132911137762e+00,4.448693316389246810e+00
1.240682423100938081e+01,4.321903681802415242e+00,4.351711959172075872e+00
1.247004977670844461e+01,4.296475487039078445e+00,4.234965842885443088e+00
1.253327532240750841e+01,4.263766719100091862e+00,4.099994163060012298e+00
1.259650086810657221e+01,4.151104605354449362e+00,3.945671134505205124e+00
1.265972641380563601e+01,3.818702102582591795e+00,3.766079067407247294e+00
1.272295195950469804e+01,3.490958126552520024e+00,3.561026670007336747e+00
1.278617750520376362e+01,3.208458126190062210e+00,3.334353332009558191e+00
1.284940305090282564e+01,2.992795207715784223e+00,3.093373782136668471e+00
1.291262859660188944e+01,2.811156465914929736e+00,2.848037506025824506e+00
1.297585414230095324e+01,2.627096099767639359e+00,2.607593774987846391e+00
1.303907968800001704e+01,2.431591134725927361e+00,2.382517645347494550e+00
1.310230523369908084e+01,2.226113480003557576e+00,2.175155291012281999e+00
1.316553077939814287e+01,2.000333278333298992e+00,1.966219793115257630e+00
1.322875632509720845e+01,1.770290538442513162e+00,1.754198844060436357e+00
1.329198187079627047e+01,1.546407799689067719e+00,1.543315167066414251e+00
1.335520741649533427e+01,1.329120157204212838e+00,1.345516851263345304e+00
1.341843296219439807e+01,1.135355010217454108e+00,1.169412360083295299e+00
1.348165850789346187e+01,9.734211350540805663e-01,1.021759108661364213e+00
1.354488405359252567e+01,8.561010231158732164e-01,9.031323376949875747e-01
1.360810959929158770e+01,7.822826383964748276e-01,8.113407949914901440e-01
1.367133514499065328e+01,7.377140301523783528e-01,7.421236385288122461e-01
1.373456069068971530e+01,7.170584509343790325e-01,6.915386832558310104e-01
1.379778623638878088e+01,6.861562476662931287e-01,6.553708060524179313e-01
1.386101178208784290e+01,6.586816393779415524e-01,6.249094226832485610e-01
1.392423732778690670e+01,6.056146562099632424e-01,5.931715398036474518e-01
1.398746287348597050e+01,5.531066299063341907e-01,5.554288856204360192e-01
1.405068841918503431e+01,5.144368452573264694e-01,5.129773906499176528e-01
1.411391396488409811e+01,4.809933317103417538e-01,4.706003598533223808e-01
1.417713951058316013e+01,4.405699073772885166e-01,4.321526720550466494e-01
1.424036505628222571e+01,3.823571909367928789e-01,3.984580593268599591e-01
1.430359060198128773e+01,3.384725803566115410e-01,3.647040809435625475e-01
1.436681614768035153e+01,3.155329216440445617e-01,3.299323692864748470e-01
1.443004169337941534e+01,3.187507677869171330e-01,2.937678497324153204e-01
1.449326723907847914e+01,3.224417427640176026e-01,2.627716996633470692e-01
1.455649278477754294e+01,3.028586127892445301e-01,2.551341203967196214e-01
1.461971833047660496e+01,2.576947309397629171e-01,2.701021415349251775e-01
1.468294387617567054e+01,2.230273328953487622e-01,3.050051143338187165e-01
1.474616942187473256e+01,2.465791836636506140e-01,3.538654694814331036e-01
1.480939496757379636e+01,3.397196556253214705e-01,4.183153902161365068e-01
1.487262051327286017e+01,4.920060726518374894e-01,4.876264966521891564e-01
1.493584605897192397e+01,6.624073969623002212e-01,5.568532931351686255e-01
1.499907160467098777e+01,7.016044673923563790e-01,6.277674023988479846e-01
1.506229715037004979e+01,7.382313067992644084e-01,6.935348162781066472e-01
1.512552269606911537e+01,7.690826359576720117e-01,7.438207086198216356e-01
1.518874824176817739e+01,7.984008622107249264e-01,7.741838129481950492e-01
1.525197378746724297e+01,7.515795274565222339e-01,8.090215268554511452e-01
1.531519933316630500e+01,7.576482188357744896e-01,8.407984828536122501e-01
1.537842487886536880e+01,8.121835181522416569e-01,8.647491097645481073e-01
1.544165042456443260e+01,8.348201507586477943e-01,8.818974388356146665e-01
1.550487597026349462e+01,8.682443148219509688e-01,8.798456911425680538e-01
1.556810151596256020e+01,9.387242275863226793e-01,8.588339621832894455e-01
1.563132706166162222e+01,1.029742202274833485e+00,8.216844241749028388e-01
1.569455260736068780e+01,8.400879370075812203e-01,7.732435854834949218e-01
1.575777815305974983e+01,6.578807422010991557e-01,7.052548254859303256e-01
1.582100369875881363e+01,5.327718892873981593e-01,6.232211441596261503e-01
1.588422924445787743e+01,4.495949008380650813e-01,5.347883724164915753e-01
1.594745479015694123e+01,3.958441305735286297e-01,4.413565021959347523e-01
1.601068033585600503e+01,3.588565014487663518e-01,3.508360890474606641e-01
1.607390588155506705e+01,3.188500961281430790e-01,2.752891848397921448e-01
1.613713142725413263e+01,2.560967446162956129e-01,2.268872912817366805e-01
1.620035697295319466e+01,1.983385179248186025e-01,1.799600142915278589e-01
1.626358251865225668e+01,1.367380093136452146e-01,1.316433811699456169e-01
1.632680806435132226e+01,8.809857326095604790e-02,8.609039091571427105e-02
1.639003361005038784e+01,5.555595892635410010e-02,4.700674189292600169e-02
1.645325915574944986e+01,2.248798202009048147e-02,2.209028629547242495e-02
1.651648470144851188e+01,0.000000000000000000e+00,1.870635128678418968e-02
1.657971024714757391e+01,1.186395602921115101e-02,4.246685730418955917e-02
1.664293579284663949e+01,6.626457889695025472e-02,9.676680542486645886e-02
1.670616133854570506e+01,1.450024070759562966e-01,1.790222483985012825e-01
1.676938688424476709e+01,2.431705335908072030e-01,2.806686204914481397e-01
1.683261242994382911e+01,3.823160658464098693e-01,3.950183490069233971e-01
1.689583797564289469e+01,5.325707499406079348e-01,5.166431194882985523e-01
1.695906352134196027e+01,6.866280163726075081e-01,6.369293800101505365e-01
1.702228906704102229e+01,8.258066008506314004e-01,7.531932508385036362e-01
1.708551461274008432e+01,9.026337677907235735e-01,8.661149627595929879e-01
1.714874015843914634e+01,9.565081364550106491e-01,9.722003436736492699e-01
1.721196570413821192e+01,1.023241357229862869e+00,1.067729254523895444e+00
1.727519124983727750e+01,1.101419858318914091e+00,1.150519010519816421e+00
1.733841679553633952e+01,1.186563977671933889e+00,1.219723241964352667e+00
1.740164234123540155e+01,1.298280239243589040e+00,1.274427001687573391e+00
1.746486788693446712e+01,1.380831438011359991e+00,1.316797260905732792e+00
1.752809343263352915e+01,1.401852103172924524e+00,1.349316824408039572e+00
1.759131897833259472e+01,1.409227067237192044e+00,1.370241450694980934e+00
1.765454452403165675e+01,1.404267290363773180e+00,1.382580362692920506e+00
1.771777006973071877e+01,1.377838377002461812e+00,1.392361543343842323e+00
1.778099561542978435e+01,1.367288234743519793e+00,1.406842971240403362e+00
1.784422116112884993e+01,1.388861802931460332e+00,1.434003489469105830e+00
1.790744670682791195e+01,1.442634092849844452e+00,1.486000318775176909e+00
1.797067225252697398e+01,1.534960463928137120e+00,1.565639537227451861e+00
1.803389779822603600e+01,1.661375976155231582e+00,1.668078867979120083e+00
1.809712334392510158e+01,1.798289044588273100e+00,1.792467909824338346e+00
1.816034888962416716e+01,1.950557650495559070e+00,1.936045899517523594e+00
1.822357443532322918e+01,2.114147225783492789e+00,2.093702690345089490e+00
1.828679998102229121e+01,2.280998981038476980e+00,2.259095204762767484e+00
1.835002552672135678e+01,2.429737267035897208e+00,2.426671614696611634e+00
1.841325107242042236e+01,2.586892859632043518e+00,2.590767184133355272e+00
1.847647661811948439e+01,2.767816906203351301e+00,2.753566951695727738e+00
1.853970216381854641e+01,2.953075650393018226e+00,2.923940015094070421e+00
1.860292770951760843e+01,3.140545552408194219e+00,3.116222041231567985e+00
1.866615325521667401e+01,3.311187390334311864e+00,3.323064261636969441e+00
1.872937880091573959e+01,3.493637329210691700e+00,3.544529251513473866e+00
1.879260434661480161e+01,3.710429467083478539e+00,3.781088746942505185e+00
1.885582989231386364e+01,4.002191977167187886e+00,4.034263076985406649e+00
1.891905543801292922e+01,4.342721639767991526e+00,4.303833885882452748e+00
1.898228098371199124e+01,4.680711256129999498e+00,4.591395548621284739e+00
1.904550652941105682e+01,4.895652744491044928e+00,4.894760696196357230e+00
1.910873207511011884e+01,5.186046042529284250e+00,5.211417265490958073e+00
1.917195762080918087e+01,5.508589617378817138e+00,5.536614151405301776e+00
1.923518316650824644e+01,5.863099955168634025e+00,5.866265979382293771e+00
1.929840871220731202e+01,6.202608021520855885e+00,6.198590630328631335e+00
1.936163425790637405e+01,6.547486599481718628e+00,6.537114645668789414e+00
1.942485980360543607e+01,6.891357670905870592e+00,6.890135682128811112e+00
1.948808534930449810e+01,7.250670763988607881e+00,7.258047140140767794e+00
1.955131089500356367e+01,7.622561723106540121e+00,7.622711774367257220e+00
1.961453644070262925e+01,7.991980633604418571e+00,7.987528650523535667e+00
1.967776198640169127e+01,8.361625211154601445e+00,8.356512521681173311e+00
1.974098753210075330e+01,8.730639121488112053e+00,8.731703703562285313e+00
1.980421307779981888e+01,9.116409387535156839e+00,9.117278582207360316e+00
1.986743862349888445e+01,9.476093086389441922e+00,9.506201834526045502e+00
1.993066416919794648e+01,9.840378747948095750e+00,9.888420955407589474e+00
1.999388971489700850e+01,1.023401394078302928e+01,1.025845901968028429e+01
2.005711526059607053e+01,1.062826193351583903e+01,1.061450744449111205e+01
2.012034080629513610e+01,1.098928720965896488e+01,1.095629996322351296e+01
2.018356635199420168e+01,1.133873625193764845e+01,1.127438391629142167e+01
2.024679189769326371e+01,1.157447165873885098e+01,1.155991357347438253e+01
2.031001744339232573e+01,1.178482686560780834e+01,1.180873907000107081e+01
2.037324298909138776e+01,1.199804105771064933e+01,1.201503772307080098e+01
2.043646853479045333e+01,1.220009105141577699e+01,1.218047385113014514e+01
2.049969408048951891e+01,1.235766573987456241e+01,1.231169599744559484e+01
2.056291962618858093e+01,1.241620048696165313e+01,1.240961911902314085e+01
2.062614517188764296e+01,1.245337679413718490e+01,1.247515817286882367e+01
2.068937071758670854e+01,1.248122092610836020e+01,1.250922811598869622e+01
2.075259626328577411e+01,1.250147349555562215e+01,1.251274390538880077e+01
2.081582180898483614e+01,1.250946826110707555e+01,1.248662049807518670e+01
