Time_ns,CV1_Raw,CV2_Raw,CV1_Smooth,CV2_Smooth
8.400000000000000355e+00,7.722696811149999618e+00,1.385068654200000005e+01,7.622563839849291867e+00,1.327097348944062105e+01
8.550000000000000711e+00,6.243795596230000022e+00,1.327638695199999930e+01,7.672204297214378244e+00,1.314822026508893948e+01
8.699999999999999289e+00,7.398311579439999619e+00,1.248392813729999951e+01,7.812686201937670383e+00,1.296894574122598165e+01
8.849999999999999645e+00,8.794768786369999702e+00,1.319455596070000070e+01,7.965891098220342137e+00,1.280756369579496479e+01
9.000000000000000000e+00,8.974331549729999580e+00,1.219683034420000034e+01,8.117906809264427537e+00,1.278632914714265745e+01
9.150000000000000355e+00,9.522495064559999278e+00,1.262519997100000069e+01,8.321984640670082811e+00,1.272887318758584740e+01
9.300000000000000711e+00,6.097809480729999621e+00,1.281628808440000000e+01,8.292261956421798530e+00,1.265799234146793673e+01
9.449999999999999289e+00,8.630280534920000690e+00,1.242102358640000048e+01,8.194652679149511343e+00,1.273589081821726232e+01
9.599999999999999645e+00,8.600971847580000329e+00,1.331888729099999935e+01,8.111958258494700758e+00,1.272969975173399604e+01
9.750000000000000000e+00,7.910816666609999714e+00,1.176224385579999954e+01,7.869437835336403175e+00,1.286647085897511822e+01
9.900000000000000355e+00,8.548830845719999516e+00,1.181693074790000075e+01,7.774232260381438664e+00,1.301168687421336045e+01
1.005000000000000071e+01,8.546467377460000847e+00,1.317847557910000056e+01,7.687225357822773830e+00,1.310568570507697572e+01
1.019999999999999929e+01,6.830410165159999991e+00,1.376600752499999913e+01,7.508935645948807469e+00,1.313717294533974389e+01
1.034999999999999964e+01,7.732995314510000107e+00,1.411581369489999993e+01,7.381427052451329018e+00,1.315185608115373483e+01
1.050000000000000000e+01,6.534032780769999604e+00,1.298413186950000053e+01,7.369507026412096984e+00,1.323833199970286678e+01
1.065000000000000036e+01,6.265982511399999844e+00,1.394883241940000040e+01,7.446852197003449803e+00,1.320376949816739831e+01
1.080000000000000071e+01,7.435506562689999654e+00,1.467962947150000019e+01,7.676491796301921688e+00,1.316871838642041936e+01
1.094999999999999929e+01,6.985816281159999974e+00,1.237764032719999996e+01,7.672114822156536285e+00,1.313116968821544894e+01
1.109999999999999964e+01,6.937640870080000077e+00,1.300086816499999998e+01,7.886075884952417070e+00,1.305192630546246058e+01
1.125000000000000000e+01,9.307194394430000628e+00,1.199120549749999931e+01,8.077901309193135759e+00,1.293579044612235052e+01
1.140000000000000036e+01,9.018693732570000066e+00,1.175514835989999973e+01,8.245563988333275418e+00,1.261371423498590794e+01
1.155000000000000071e+01,8.921432543119999892e+00,1.246904207869999937e+01,8.487964381523237734e+00,1.229482252320483937e+01
1.169999999999999929e+01,8.724386436239999654e+00,1.302165655119999954e+01,8.773720785325437532e+00,1.212644974776548423e+01
1.184999999999999964e+01,9.062248017579999981e+00,1.240607933080000080e+01,8.907920485861058779e+00,1.207526205036401024e+01
1.200000000000000000e+01,9.450343931680000864e+00,1.177160584489999984e+01,9.081205463747656026e+00,1.209655440585511599e+01
1.215000000000000036e+01,9.402665876140000378e+00,1.195930081869999917e+01,9.141675281539910713e+00,1.197361243134874620e+01
1.230000000000000071e+01,8.878332484579999573e+00,1.180876477800000046e+01,9.056306210400096646e+00,1.191802933460105685e+01
1.244999999999999929e+01,8.904658701749999850e+00,1.152953072040000038e+01,9.051183947823883358e+00,1.198242118241475929e+01
1.259999999999999964e+01,8.203068271059999361e+00,1.102621977279999932e+01,8.897892526535763125e+00,1.197032054447955396e+01
1.275000000000000000e+01,8.817690429769999838e+00,1.205396757439999966e+01,8.631845769818703218e+00,1.210999794466494173e+01
1.290000000000000036e+01,8.748675251359999905e+00,1.340049832919999950e+01,8.527944915478054000e+00,1.223987173839880782e+01
1.305000000000000071e+01,8.538997881480000274e+00,1.338194063070000084e+01,8.393506520270074489e+00,1.235201417961675219e+01
1.319999999999999929e+01,8.120701182670000406e+00,1.276771167459999923e+01,8.151400100402732107e+00,1.253423397055941280e+01
1.334999999999999964e+01,8.189813038280000512e+00,1.198340390060000082e+01,7.927480194369748823e+00,1.285820581999451662e+01
1.350000000000000000e+01,7.984352858350000304e+00,1.159854017360000000e+01,7.771614100968009531e+00,1.328283498833824439e+01
1.365000000000000036e+01,7.517610947209999672e+00,1.282496476400000063e+01,7.719972081856264268e+00,1.337978393924628939e+01
1.380000000000000071e+01,8.063831744279999825e+00,1.371734008209999978e+01,7.755480363437673219e+00,1.368577665441708291e+01
1.394999999999999929e+01,6.951595096570000187e+00,1.444479128190000061e+01,7.785412776229557075e+00,1.379664489263620375e+01
1.409999999999999964e+01,7.375472952219999989e+00,1.470095199900000082e+01,7.865126419299039107e+00,1.379574876680684703e+01
1.425000000000000000e+01,7.775259272159999568e+00,1.420293290889999938e+01,7.867524330026675727e+00,1.375334762514518872e+01
1.440000000000000036e+01,7.326585130939999857e+00,1.396647371559999939e+01,7.961040797110481293e+00,1.361198253574424477e+01
1.455000000000000071e+01,7.329923418679999969e+00,1.423978425269999981e+01,8.156301979977898853e+00,1.348811837097429134e+01
1.469999999999999929e+01,8.945366374029999790e+00,1.435312323560000003e+01,8.201326194925611546e+00,1.344174757378906548e+01
1.484999999999999964e+01,9.079172350709999506e+00,1.332174067469999912e+01,8.250722921052753733e+00,1.336183859765320570e+01
1.500000000000000000e+01,9.124688164309999294e+00,1.082846577830000001e+01,8.317919671043956242e+00,1.309207802125503584e+01
1.515000000000000036e+01,8.835993863460000597e+00,1.415048806120000080e+01,8.387067801652513310e+00,1.270429370304167094e+01
1.530000000000000071e+01,8.246338906969999272e+00,1.070925675570000024e+01,8.312554442998012050e+00,1.239064545435543607e+01
1.544999999999999929e+01,8.222390284599999433e+00,1.202754600969999998e+01,8.230133425902836919e+00,1.223027558844925267e+01
1.559999999999999964e+01,7.798643396150000129e+00,1.235113957389999939e+01,7.972081417942464832e+00,1.206020027348858648e+01
1.575000000000000000e+01,8.294285960419999881e+00,1.103539449380000015e+01,7.695546396611995021e+00,1.200475898658632801e+01
1.590000000000000036e+01,7.769445967260000252e+00,1.210120764390000048e+01,7.564882748394667011e+00,1.192987130040869026e+01
1.605000000000000071e+01,6.067531385059999671e+00,1.288087780999999943e+01,7.375273518399556139e+00,1.180051496580506054e+01
1.619999999999999929e+01,7.715634460180000431e+00,1.171999830230000050e+01,7.140357724127189165e+00,1.173706113526142758e+01
1.635000000000000142e+01,7.192620587430000434e+00,1.095688926469999913e+01,7.057392146482735384e+00,1.172211466734220764e+01
1.650000000000000000e+01,6.692373940739999583e+00,1.197570266459999999e+01,7.122607295871571154e+00,1.172090263626162887e+01
1.664999999999999858e+01,5.855310661269999883e+00,1.249875724029999979e+01,7.237799776377779715e+00,1.151002956458901316e+01
1.680000000000000071e+01,6.685741357729999557e+00,1.221717193970000004e+01,7.328440967070706691e+00,1.154991794878089806e+01
1.694999999999999929e+01,6.994609231580000142e+00,1.059635926059999989e+01,7.456131397928748683e+00,1.126226204920962282e+01
1.710000000000000142e+01,8.214634735260000653e+00,1.136018032560000002e+01,7.514642018754812192e+00,1.104103499192370030e+01
1.725000000000000000e+01,9.095124410049999497e+00,1.023510702599999966e+01,7.573872752241037176e+00,1.082043912707762701e+01
1.739999999999999858e+01,7.696975160920000114e+00,1.001892863279999979e+01,7.631500971905476938e+00,1.049827236453207746e+01
1.755000000000000071e+01,7.984876854940000435e+00,1.065756251260000020e+01,7.758993059112503587e+00,1.028031442288106945e+01
1.769999999999999929e+01,8.621139084999999369e+00,1.040612939969999928e+01,7.764148289808178838e+00,1.007401432547651510e+01
1.785000000000000142e+01,8.647917649429999187e+00,1.044530018600000076e+01,7.931900602431588787e+00,9.927697878792521635e+00
1.800000000000000000e+01,7.376490420759999722e+00,9.581073253890000530e+00,7.973217770731713117e+00,9.816302276313285446e+00
1.814999999999999858e+01,7.120342086459999997e+00,9.408379411280000326e+00,8.005895781670700373e+00,9.708783577310969193e+00
1.830000000000000071e+01,7.645878582239999943e+00,8.831380018380000863e+00,8.040949647148671886e+00,9.770184160798548234e+00
1.844999999999999929e+01,6.798715786319999843e+00,9.680098467589999700e+00,8.104647390194967826e+00,9.833469932543010827e+00
1.860000000000000142e+01,7.967342346969999767e+00,9.631399459549999875e+00,8.023062737077690798e+00,9.891407206754484704e+00
1.875000000000000000e+01,7.958036030089999713e+00,1.007397204109999933e+01,7.977633581832952459e+00,1.003369008735232448e+01
1.889999999999999858e+01,9.198974686659999733e+00,1.030249695330000037e+01,8.050397028787170228e+00,1.009726034819609630e+01
1.905000000000000071e+01,8.527780562420000265e+00,1.006903806510000088e+01,8.127009052401342970e+00,1.023016961370773359e+01
1.919999999999999929e+01,8.616250181030000732e+00,1.165930354690000037e+01,8.315112933835083098e+00,1.037976965977513721e+01
1.935000000000000142e+01,7.874854575069999640e+00,1.077961951810000052e+01,8.466317659069447998e+00,1.048345804764545441e+01
1.950000000000000000e+01,9.347104498949999396e+00,9.792312047130000252e+00,8.513777329273906957e+00,1.067832328193744651e+01
1.964999999999999858e+01,9.205733232940000121e+00,1.122971829669999977e+01,8.610655759578595081e+00,1.076237165119809802e+01
1.980000000000000071e+01,7.782725792629999972e+00,1.046635749360000034e+01,8.584386168759555957e+00,1.087487159681785087e+01
1.994999999999999929e+01,7.080729334890000004e+00,1.136363138049999932e+01,8.650152430030853878e+00,1.089286412385568070e+01
2.010000000000000142e+01,8.704024383580000190e+00,1.065671693710000056e+01,8.681102622033606053e+00,1.088911255750369911e+01
2.025000000000000000e+01,9.638687521879999665e+00,1.076132135249999955e+01,8.739076078119225599e+00,1.088361653488084890e+01
2.039999999999999858e+01,9.797551763299999550e+00,1.130237918489999949e+01,8.765757785457939377e+00,1.084444918108861344e+01
2.055000000000000071e+01,8.921222547359999311e+00,1.024092666299999976e+01,9.007955866634333120e+00,1.089186644975031371e+01
2.069999999999999929e+01,7.372417018820000223e+00,1.070349682250000001e+01,9.089144046236649288e+00,1.091428595287602121e+01
2.085000000000000142e+01,8.302005148570000159e+00,1.152284739829999971e+01,9.107637141257711733e+00,1.109708886911681525e+01
2.100000000000000000e+01,1.042381397980000024e+01,1.064229794000000062e+01,9.085008992533106564e+00,1.113111559908521997e+01
2.114999999999999858e+01,8.925797102620000700e+00,1.138891956329999999e+01,9.178919361616527439e+00,1.094745079340512284e+01
2.130000000000000071e+01,1.036236537559999960e+01,1.058240639109999925e+01,9.303055334537832621e+00,1.083644267915836679e+01
2.144999999999999929e+01,9.746427248639999874e+00,1.065300565919999976e+01,9.355490044090201351e+00,1.071538174322190251e+01
2.160000000000000142e+01,9.005795349690000506e+00,1.130563324979999962e+01,9.326358213806997810e+00,1.071634270654879018e+01
2.175000000000000000e+01,9.308450603349999852e+00,1.097884492350000052e+01,9.355428388053040223e+00,1.072023138354125571e+01
2.189999999999999858e+01,9.578062921260000806e+00,1.170676211940000044e+01,9.368605854717827697e+00,1.065249660550832189e+01
2.205000000000000071e+01,7.515590016260000006e+00,1.056119046719999943e+01,9.361090566148922321e+00,1.060153032106035020e+01
2.219999999999999929e+01,8.696497108919999164e+00,1.008781854080000073e+01,9.192566292897611291e+00,1.050941138735490910e+01
2.235000000000000142e+01,9.647900482660000776e+00,8.806621236250000706e+00,8.862182112571270309e+00,1.056333793030036361e+01
2.250000000000000000e+01,9.452128301329999260e+00,9.425962711340000411e+00,8.476457704297056139e+00,1.069379406637171925e+01
2.264999999999999858e+01,9.341207586170000354e+00,1.102371695619999947e+01,8.286814346570091416e+00,1.073511495803667692e+01
2.280000000000000071e+01,9.006136528720000811e+00,1.164386080569999926e+01,8.115810936821594268e+00,1.076579537097020101e+01
2.294999999999999929e+01,8.144938136520000427e+00,1.143065979800000065e+01,7.951560615693295198e+00,1.072796447615573356e+01
2.310000000000000142e+01,7.200191066240000382e+00,1.087907627489999918e+01,7.818201705395605217e+00,1.070096827053414401e+01
2.325000000000000000e+01,6.490097743369999783e+00,1.010934172159999989e+01,7.693643959992460424e+00,1.078423633842054130e+01
2.339999999999999858e+01,6.684207722790000084e+00,1.110836060429999961e+01,7.586783362651807749e+00,1.072964347101022931e+01
2.355000000000000071e+01,6.577901477540000208e+00,1.188796560439999972e+01,7.559518833361202006e+00,1.077393790098432724e+01
2.369999999999999929e+01,7.531414203679999808e+00,1.189389605120000049e+01,7.479707684673057244e+00,1.082865463511967974e+01
2.385000000000000142e+01,7.543417346950000102e+00,1.026609363919999929e+01,7.521734941119760265e+00,1.082145973952032136e+01
2.400000000000000000e+01,8.696465504860000806e+00,9.767794899260000108e+00,7.701018712884888373e+00,1.083383655676845692e+01
2.414999999999999858e+01,8.531896290449999753e+00,9.789129471340000777e+00,7.854429132609472397e+00,1.081836420241520358e+01
2.430000000000000071e+01,7.011477800579999808e+00,1.055489592620000039e+01,8.062017574763123307e+00,1.085061605259448392e+01
2.444999999999999929e+01,8.698748689080000318e+00,1.082652581370000000e+01,8.212429383520360560e+00,1.089189902446118197e+01
2.460000000000000142e+01,8.656828845390000637e+00,1.075172113840000065e+01,8.340703000332744921e+00,1.084813306992108828e+01
2.475000000000000000e+01,8.468590161719999898e+00,9.829290708960000345e+00,8.518309651199952981e+00,1.082753685485877604e+01
2.489999999999999858e+01,9.266170672870000402e+00,1.168540032629999992e+01,8.640607708647438656e+00,1.062771429756773323e+01
2.505000000000000071e+01,9.581171699229999561e+00,1.190641673830000080e+01,8.845662344121276277e+00,1.049234990334286088e+01
2.519999999999999929e+01,8.854782507739999531e+00,1.125709966980000054e+01,8.993568982102368992e+00,1.044780555000609112e+01
2.535000000000000142e+01,8.452993575100000712e+00,1.184388915339999926e+01,9.091370030870715269e+00,1.047168834343661992e+01
2.550000000000000000e+01,7.897610587880000033e+00,9.636121841979999658e+00,9.177403868158453548e+00,1.031289519287471990e+01
2.564999999999999858e+01,8.754384621619999862e+00,9.153342238020000465e+00,9.335062645408671145e+00,1.010788050136278216e+01
2.580000000000000071e+01,8.762763810099999162e+00,8.997627944379999576e+00,9.535410491284885381e+00,9.845689238003417998e+00
2.594999999999999929e+01,1.037223057259999948e+01,8.960140295769999597e+00,9.606785288270915046e+00,9.669795041091823862e+00
2.610000000000000142e+01,1.120834570819999954e+01,9.775306405789999431e+00,9.711654706727200548e+00,9.555884710575957897e+00
2.625000000000000000e+01,1.043652088390000010e+01,8.574831559519999757e+00,9.821610401109754918e+00,9.275257311282075534e+00
2.639999999999999858e+01,1.067206346090000046e+01,9.701820151699999784e+00,9.847622000125829445e+00,9.019665370395085091e+00
2.655000000000000071e+01,9.361239175250000599e+00,9.567591997799999248e+00,1.006429970611594449e+01,8.821485645540551701e+00
2.669999999999999929e+01,9.226016654660000427e+00,9.228752713689999609e+00,1.023720886442074374e+01,8.892036949392903011e+00
2.685000000000000142e+01,1.037223060770000060e+01,8.467914689760000613e+00,1.038213340178710098e+01,8.992928993806213356e+00
2.700000000000000000e+01,1.043616032050000086e+01,9.298939844899999585e+00,1.037988282097724557e+01,9.181705368383139998e+00
2.714999999999999858e+01,1.072744297440000061e+01,9.079315412639999749e+00,1.041605753284953195e+01,9.347096766858207673e+00
2.730000000000000071e+01,1.017777472889999935e+01,9.493802649490000078e+00,1.044716073717449234e+01,9.425606579025684439e+00
2.744999999999999929e+01,9.975745663399999685e+00,8.828125548670000100e+00,1.049101957303831867e+01,9.473521675944860831e+00
2.760000000000000142e+01,1.081368146840000044e+01,7.962269923390000059e+00,1.072032480397794885e+01,9.502978879560311398e+00
2.775000000000000000e+01,1.079572172930000029e+01,1.043108726770000061e+01,1.096597689999087422e+01,9.576196054444027439e+00
2.789999999999999858e+01,1.197240304820000034e+01,9.590325548570000080e+00,1.114068036954060936e+01,9.482661988158845645e+00
2.805000000000000071e+01,1.022979686210000061e+01,1.158635346300000002e+01,1.137067672652025685e+01,9.423778169825272499e+00
2.819999999999999929e+01,1.126543461189999995e+01,9.534164633710000558e+00,1.137879007528326447e+01,9.265267053727438196e+00
2.835000000000000142e+01,1.106871979049999943e+01,9.356088483080000628e+00,1.134220995060796433e+01,9.197198108630789903e+00
2.850000000000000000e+01,1.283181846799999981e+01,9.746862575979999832e+00,1.132338978899518445e+01,9.150469145220714751e+00
2.864999999999999858e+01,1.160664614200000067e+01,8.340499673249999191e+00,1.123778499993268376e+01,9.153292578249748956e+00
2.880000000000000071e+01,1.212862812160000026e+01,8.710775876250000493e+00,1.123716019664150956e+01,9.101860985238259261e+00
2.894999999999999929e+01,1.161164373070000089e+01,8.558837421910000742e+00,1.117492119063382461e+01,9.125101341318227810e+00
2.910000000000000142e+01,1.011072237670000007e+01,8.217357344099999850e+00,1.108149936448436357e+01,9.100937782358911932e+00
2.925000000000000000e+01,1.046853063150000018e+01,7.949820002540000097e+00,1.090613185287949705e+01,8.997745978880869799e+00
2.939999999999999858e+01,1.056906161400000066e+01,8.637795992150000046e+00,1.076049093185360839e+01,9.044518436466328026e+00
2.955000000000000071e+01,9.617249620300000856e+00,9.161156364900000071e+00,1.072770897034926207e+01,9.049296662727668306e+00
2.969999999999999929e+01,1.074978651750000047e+01,1.109593468859999987e+01,1.053548816985580494e+01,9.246983706617543319e+00
2.985000000000000142e+01,1.041938570159999955e+01,1.031655607679999953e+01,1.049464452167793382e+01,9.379930501911211138e+00
3.000000000000000000e+01,1.068434900069999927e+01,9.341978823019999822e+00,1.041295415307894956e+01,9.476416657940045951e+00
3.014999999999999858e+01,1.156313615720000065e+01,9.315315108440000103e+00,1.056863275508316669e+01,9.671225156786418253e+00
3.030000000000000071e+01,1.060693485060000008e+01,9.942814071440000845e+00,1.075164536329565301e+01,9.737490508060544059e+00
3.044999999999999929e+01,1.051458031039999952e+01,9.487383460669999380e+00,1.097759655104154852e+01,9.759502294571896996e+00
3.060000000000000142e+01,1.002502323260000061e+01,9.447566000809999309e+00,1.122363456222732658e+01,9.710176497275428531e+00
3.075000000000000000e+01,1.169455731569999912e+01,9.180954492610000628e+00,1.146245472955633105e+01,9.610480519993377158e+00
3.089999999999999858e+01,1.147311430649999942e+01,9.433558015539999175e+00,1.157639169796095402e+01,9.427712219875067134e+00
3.105000000000000071e+01,1.150610288250000046e+01,9.507691891020000341e+00,1.178956298703622707e+01,9.203757138748860811e+00
3.119999999999999929e+01,1.246841283210000029e+01,9.492445211579999764e+00,1.177801327887751448e+01,8.969227176667459389e+00
3.135000000000000142e+01,1.174471076050000029e+01,8.891010137420000348e+00,1.165807390057469028e+01,8.845754343703653433e+00
3.150000000000000000e+01,1.263413150629999926e+01,9.216761083530000676e+00,1.146485346610900180e+01,8.696992643094370479e+00
3.164999999999999858e+01,1.204359161910000076e+01,8.148363798909999289e+00,1.129189774527368151e+01,8.498551954415994203e+00
3.180000000000000071e+01,1.115325699849999985e+01,7.915090940889999871e+00,1.123592981462041429e+01,8.294954107954367828e+00
3.194999999999999929e+01,1.153126074390000078e+01,8.059612771830000355e+00,1.101303215527878976e+01,8.186560434996952296e+00
3.210000000000000142e+01,1.122868541639999940e+01,8.199948599500000768e+00,1.065700008147371491e+01,7.955800404941933301e+00
3.225000000000000000e+01,9.345608265250000102e+00,7.673137269589999754e+00,1.035403738053035561e+01,7.870926732193491482e+00
3.239999999999999858e+01,1.053433808049999953e+01,7.349341455000000245e+00,1.019185134104816193e+01,7.757310512034019112e+00
3.254999999999999716e+01,8.244380195570000680e+00,7.490508278010000076e+00,1.019469161605111829e+01,7.647958899003921118e+00
3.270000000000000284e+01,8.842665851390000498e+00,7.394582469160000393e+00,1.008252850930102440e+01,7.610294605466985551e+00
3.285000000000000142e+01,1.055234528809999972e+01,7.766641477950000372e+00,1.027644348511810257e+01,7.538762784772798931e+00
3.300000000000000000e+01,1.102950465680000036e+01,7.808208919010000137e+00,1.058832498518621001e+01,7.498343709250359979e+00
3.314999999999999858e+01,1.084860814500000004e+01,7.664676078430000317e+00,1.094941755053983456e+01,7.498257064199018274e+00
3.329999999999999716e+01,9.970190666500000631e+00,7.666191925059999690e+00,1.121980211443716868e+01,7.457215120575501288e+00
3.345000000000000284e+01,1.130238807399999956e+01,7.009194861180000125e+00,1.149859271959651963e+01,7.463118094095283261e+00
3.360000000000000142e+01,1.361450887139999999e+01,8.649850325139999185e+00,1.204731421815203518e+01,7.458692654542526945e+00
3.375000000000000000e+01,1.313628397049999919e+01,6.939325188099999764e+00,1.254910720491817955e+01,7.434132221117342176e+00
3.389999999999999858e+01,1.379772485580000030e+01,7.058572551890000213e+00,1.285554168890723759e+01,7.412701405865838922e+00
3.404999999999999716e+01,1.228157118090000033e+01,7.459019021509999625e+00,1.329349575459817423e+01,7.470641386647280058e+00
3.420000000000000284e+01,1.507127562139999988e+01,6.881757534060000125e+00,1.336999147094878104e+01,7.520539510752552559e+00
3.435000000000000142e+01,1.335300075840000034e+01,7.893117023560000334e+00,1.337785721876038103e+01,7.554023078879316344e+00
3.450000000000000000e+01,1.176263083029999912e+01,7.501099185220000187e+00,1.347764053198116763e+01,7.590619980210807860e+00
